aX,aY,aZ,gX,gY,gZ
0.008,0.374,1.311,34.119,-69.885,-40.039
-0.093,0.183,1.828,27.405,-73.730,-44.800
-0.181,0.211,2.192,11.719,-48.523,-39.307
-0.230,0.378,2.302,7.751,0.183,-32.959
-0.252,0.403,2.085,18.860,58.289,-35.522
-0.246,0.353,1.688,30.334,105.408,-39.673
-0.210,0.298,1.316,29.236,130.981,-41.199
-0.155,0.331,1.078,24.963,135.071,-40.894
-0.095,0.391,0.958,21.973,126.465,-42.419
-0.026,0.334,0.922,29.541,114.258,-48.096
0.012,0.216,0.930,37.903,104.980,-53.162
0.042,0.164,0.963,38.574,102.356,-54.626
0.077,0.150,0.977,35.828,106.384,-54.382
0.086,0.093,0.945,35.645,115.051,-53.894
0.081,0.076,0.895,35.461,124.878,-51.147
0.114,0.084,0.842,31.982,132.935,-47.791
0.170,0.078,0.781,30.579,138.672,-45.166
0.231,0.135,0.710,29.175,140.198,-43.030
,,,,,
0.286,-1.368,-0.891,34.607,-30.273,177.734
0.203,-1.401,-0.901,50.293,-53.284,176.453
0.098,-1.313,-0.833,28.931,-75.928,181.458
0.138,-1.223,-0.775,23.315,-87.952,183.533
0.194,-1.160,-0.775,23.499,-95.215,183.044
0.173,-1.103,-0.727,3.235,-99.182,184.814
0.109,-1.123,-0.718,-2.014,-98.022,184.570
0.131,-1.126,-0.689,0.488,-95.276,183.472
0.173,-0.949,-0.771,7.568,-88.989,185.486
0.152,-0.754,-0.793,-0.610,-82.336,186.462
0.126,-0.747,-0.815,-15.137,-76.050,181.152
0.112,-0.718,-0.866,-1.343,-74.768,173.584
0.128,-0.704,-0.862,7.629,-81.787,169.067
0.249,-0.564,-0.949,11.353,-93.628,167.114
0.123,-0.528,-0.968,13.306,-119.385,167.908
0.061,-0.585,-1.130,5.615,-150.574,165.649
0.072,-0.518,-1.139,3.418,-173.340,162.170
-0.052,-0.388,-1.039,-28.259,-190.796,160.522
-0.092,-0.201,-0.765,-40.405,-207.520,151.978
-0.027,-0.110,-0.604,-37.354,-212.097,136.536
0.065,-0.131,-0.411,-33.264,-210.388,123.108
0.131,-0.240,-0.323,-16.663,-206.909,113.831
0.182,-0.254,-0.201,-13.367,-201.050,111.023
0.200,-0.201,-0.158,-21.301,-192.871,113.953
0.202,-0.151,-0.123,-21.240,-182.556,113.892
0.227,-0.094,-0.167,-20.386,-171.570,111.206
0.217,-0.074,-0.168,-15.747,-164.612,106.262
0.186,-0.151,-0.214,-7.019,-161.133,98.694
0.181,-0.211,-0.269,-9.521,-159.607,94.543
0.159,-0.225,-0.279,-17.578,-161.621,93.994
0.108,-0.191,-0.272,-21.301,-165.710,95.459
0.098,-0.147,-0.255,-24.414,-168.030,95.947
0.106,-0.144,-0.224,-20.386,-169.739,95.398
0.115,-0.120,-0.236,-14.221,-171.997,96.130
0.148,-0.104,-0.242,-10.010,-174.744,96.680
0.140,-0.206,-0.262,2.808,-179.687,95.215
0.058,-0.369,-0.300,11.353,-187.134,95.581
-0.009,-0.457,-0.308,10.620,-192.200,98.206
-0.058,-0.411,-0.318,-7.507,-194.153,103.394
-0.125,-0.341,-0.308,-21.545,-195.129,108.032
-0.190,-0.321,-0.323,-28.503,-195.618,111.206
-0.201,-0.244,-0.349,-34.363,-198.425,115.173
-0.266,-0.161,-0.403,-35.217,-202.515,118.652
-0.317,-0.080,-0.420,-31.677,-210.022,122.009
-0.255,0.087,-0.445,-25.696,-223.938,128.235
-0.270,0.290,-0.389,-20.203,-249.939,129.761
-0.397,0.328,-0.212,-15.015,-281.799,121.704
-0.478,0.393,0.010,-9.705,-309.814,115.356
-0.653,0.533,0.352,-16.907,-327.698,109.497
-0.749,0.621,0.700,-20.142,-332.642,102.783
-0.757,0.571,0.977,-19.348,-325.439,97.595
-0.729,0.596,1.213,-20.691,-309.875,98.938
-0.733,0.738,1.417,-28.198,-291.260,104.309
-0.696,0.885,1.572,-38.330,-271.545,107.788
-0.719,0.986,1.721,-35.156,-252.075,104.736
-0.779,1.051,1.851,-25.513,-235.168,97.107
-0.830,1.166,2.038,-17.944,-222.595,87.097
-1.004,1.202,2.301,-11.780,-217.163,73.914
-1.078,1.063,2.717,-8.545,-213.379,62.744
-1.023,1.011,3.177,-10.986,-192.993,58.777
-0.936,1.027,3.474,-15.503,-140.015,54.382
-0.798,1.045,3.402,-2.075,-52.734,43.030
-0.549,0.729,2.793,11.414,53.528,18.921
-0.360,0.459,1.920,30.457,142.883,1.587
-0.097,0.287,1.157,28.381,194.580,-0.732
0.128,0.247,0.532,12.512,206.299,3.479
0.186,0.355,0.108,-14.954,185.303,6.836
0.248,0.517,-0.115,-10.681,137.085,5.005
0.205,0.518,-0.061,7.263,69.153,-3.235
0.146,0.466,0.349,26.245,-2.808,-12.634
0.013,0.479,0.914,36.438,-57.495,-21.118
-0.030,0.323,1.571,33.630,-87.341,-26.978
-0.031,0.362,2.203,-8.911,-82.275,-23.010
-0.038,0.681,2.513,-30.029,-32.715,-17.273
-0.075,0.750,2.297,-2.869,41.565,-26.367
-0.111,0.587,1.807,24.902,107.971,-42.175
-0.102,0.522,1.271,33.997,142.944,-47.974
-0.079,0.509,0.955,28.442,145.203,-48.645
-0.043,0.470,0.792,25.452,127.258,-51.453
0.001,0.392,0.834,23.437,102.539,-56.763
0.043,0.344,0.978,18.860,83.008,-61.584
0.075,0.310,1.165,14.038,76.355,-64.880
0.072,0.229,1.240,13.306,85.327,-66.467
0.054,0.205,1.211,14.709,104.675,-64.758
0.058,0.237,1.084,16.113,124.634,-61.768
0.069,0.241,0.946,21.362,138.855,-59.937
0.078,0.232,0.815,28.320,143.738,-58.716
0.115,0.186,0.730,34.180,139.587,-58.777
0.146,0.140,0.690,36.316,131.775,-59.937
0.176,0.144,0.678,33.752,124.634,-61.340
0.210,0.174,0.680,28.137,120.361,-64.209
0.240,0.137,0.674,23.743,120.117,-68.848
0.256,0.017,0.638,22.705,124.207,-71.167
0.270,-0.038,0.593,18.372,131.836,-67.993
0.296,0.055,0.538,10.376,139.404,-61.523
0.345,0.103,0.452,7.141,142.883,-59.082
0.417,0.076,0.370,7.812,141.357,-60.364
0.462,0.073,0.306,8.850,134.338,-60.730
0.502,0.133,0.286,8.789,123.474,-61.279
0.517,0.183,0.297,11.414,110.962,-65.308
0.491,0.162,0.323,16.663,99.243,-72.266
0.473,0.041,0.352,22.461,90.881,-80.200
0.468,-0.085,0.360,23.743,87.585,-84.778
0.482,-0.198,0.338,18.616,89.355,-83.557
0.464,-0.279,0.317,9.827,93.384,-78.186
0.489,-0.250,0.302,-4.395,97.595,-70.129
0.519,-0.166,0.307,-19.653,100.159,-64.453
0.564,-0.059,0.314,-29.724,99.426,-62.378
0.582,-0.003,0.322,-30.701,94.971,-63.721
0.513,0.044,0.368,-31.067,87.219,-66.650
0.624,-0.032,0.386,-21.851,75.928,-70.190
0.768,0.031,0.411,-6.836,69.824,-72.205
0.729,0.085,0.402,0.427,67.871,-75.012
0.674,-0.090,0.380,12.390,67.017,-82.153
0.639,-0.190,0.336,18.494,67.322,-85.266
0.594,-0.245,0.313,13.245,67.566,-84.351
0.557,-0.347,0.292,8.423,66.772,-82.336
0.590,-0.418,0.285,7.324,64.209,-77.576
0.643,-0.483,0.282,-1.709,63.416,-71.838
,,,,,
-0.236,-1.248,0.881,161.011,152.527,65.491
-0.116,-1.270,0.850,159.729,147.522,73.486
-0.117,-1.347,0.793,169.312,148.254,75.928
-0.215,-1.468,0.649,175.537,141.663,82.764
-0.189,-1.546,0.639,169.189,131.470,93.384
-0.099,-1.478,0.591,166.687,125.122,107.178
-0.188,-1.708,0.480,156.982,123.169,113.464
-0.217,-1.839,0.356,134.827,124.817,120.239
-0.133,-1.842,0.256,120.544,121.338,132.690
-0.017,-1.775,0.242,112.183,108.582,144.714
-0.007,-1.705,0.258,118.713,88.989,153.870
-0.003,-1.776,0.173,118.347,73.914,160.767
-0.062,-1.650,0.177,116.943,75.195,166.504
-0.098,-1.588,0.076,119.812,67.993,173.035
-0.022,-1.326,0.149,108.948,55.481,175.903
-0.020,-1.696,0.172,139.221,35.400,172.302
-0.133,-1.792,0.281,121.643,26.611,176.270
-0.154,-1.512,0.247,147.949,22.461,194.641
-0.065,-1.608,0.138,145.447,23.743,200.134
0.004,-1.758,0.088,139.893,30.945,206.787
0.007,-1.809,-0.009,113.647,45.105,217.590
0.004,-1.745,-0.083,89.905,51.392,229.248
0.057,-1.596,-0.153,108.826,51.453,231.567
0.218,-1.414,-0.259,151.611,48.157,226.624
0.215,-0.916,-0.298,173.584,39.490,220.398
0.212,-1.109,-0.449,144.470,37.903,205.261
0.141,-1.478,-0.649,121.826,44.922,192.749
0.067,-1.379,-0.598,112.671,42.297,194.946
0.075,-1.550,-0.793,147.705,22.583,197.083
0.339,-1.379,-0.994,102.478,8.606,198.303
0.221,-1.209,-1.048,43.518,1.160,203.369
0.291,-1.276,-0.956,53.589,-30.579,192.688
0.345,-1.520,-0.873,52.246,-67.932,180.542
0.194,-1.478,-0.760,15.503,-86.609,186.584
0.056,-0.940,-0.452,-2.747,-89.661,195.435
0.102,-0.797,-0.446,31.372,-91.675,181.580
0.299,-0.960,-0.413,58.228,-91.003,161.377
0.242,-0.958,-0.659,53.284,-82.825,159.241
0.202,-0.915,-0.708,31.860,-70.007,165.649
0.123,-0.943,-0.896,22.644,-67.261,166.870
0.150,-0.722,-1.038,34.485,-79.956,168.335
0.076,-0.790,-1.215,31.189,-99.060,166.382
0.054,-0.653,-1.200,20.691,-122.437,163.940
0.019,-0.523,-1.097,26.123,-148.437,156.738
0.058,-0.521,-0.968,33.325,-169.617,144.714
0.043,-0.736,-0.824,48.767,-186.340,132.751
0.006,-0.880,-0.722,39.368,-194.702,131.958
0.009,-0.805,-0.635,16.174,-191.956,137.817
0.063,-0.513,-0.604,-13.733,-181.396,142.090
0.036,-0.385,-0.626,-25.574,-169.495,137.817
-0.010,-0.415,-0.682,-16.663,-160.950,128.601
-0.026,-0.433,-0.775,-9.338,-156.982,123.596
-0.088,-0.498,-0.855,-1.831,-160.278,122.925
-0.140,-0.622,-0.914,2.197,-168.518,123.840
-0.171,-0.667,-0.950,-7.019,-180.542,127.686
-0.230,-0.698,-0.925,-18.738,-194.153,132.385
-0.228,-0.586,-0.857,-35.095,-202.576,138.367
-0.192,-0.421,-0.801,-54.260,-208.313,143.738
-0.244,-0.584,-0.784,-55.481,-213.745,142.212
-0.334,-0.911,-0.778,-60.059,-216.248,142.761
-0.356,-0.842,-0.749,-86.365,-211.121,156.555
-0.282,-0.244,-0.714,-117.065,-204.041,177.063
-0.339,0.117,-0.775,-111.145,-200.195,184.998
-0.449,0.009,-0.890,-71.167,-208.374,178.467
-0.484,0.061,-0.859,-33.264,-236.511,174.377
-0.528,0.319,-0.599,-17.212,-279.968,174.377
-0.702,0.287,-0.185,-2.808,-323.669,167.725
-0.789,0.362,0.313,5.493,-353.882,160.583
-0.853,0.332,0.663,9.460,-359.192,151.062
-0.723,0.279,0.855,-0.854,-336.487,140.503
-0.570,0.397,0.952,-19.348,-302.856,134.216
-0.600,0.608,0.982,-54.810,-267.822,134.949
-0.509,0.798,0.910,-70.923,-235.535,140.564
-0.566,1.021,0.853,-68.665,-213.440,147.522
-0.539,1.082,0.727,-43.518,-198.792,139.893
-0.466,1.054,0.755,-3.967,-195.374,130.188
-0.500,0.772,0.727,36.926,-202.332,124.390
-0.475,0.462,0.826,74.097,-212.524,122.009
-0.468,0.244,0.892,75.623,-220.276,120.972
-0.479,0.172,1.033,51.208,-221.985,119.263
-0.465,0.322,1.121,11.047,-216.431,118.286
-0.518,0.616,1.269,-28.320,-206.970,111.572
-0.643,0.835,1.431,-60.852,-202.209,97.290
-0.718,1.121,1.692,-80.994,-206.116,85.388
-0.876,1.450,2.041,-84.717,-210.449,74.463
-0.844,1.436,2.429,-62.073,-206.360,60.852
-0.740,1.212,2.780,-30.090,-181.885,47.729
-0.671,1.052,2.935,-6.714,-126.770,36.926
-0.532,0.932,2.753,12.329,-53.894,26.978
-0.531,0.781,2.344,25.146,18.311,12.390
-0.444,0.704,1.829,23.926,70.435,2.747
-0.328,0.752,1.416,10.498,96.069,-2.869
-0.278,0.847,1.150,-5.005,98.206,-10.803
-0.228,0.957,1.103,-14.893,82.153,-20.691
-0.182,0.858,1.205,-7.446,61.951,-32.898
-0.133,0.708,1.379,2.197,51.025,-41.748
-0.081,0.718,1.502,6.104,53.894,-44.495
-0.068,0.704,1.506,13.123,71.838,-48.889
-0.084,0.629,1.373,24.231,93.323,-55.420
-0.068,0.558,1.220,33.569,109.741,-58.777
-0.072,0.524,1.073,37.292,116.638,-57.861
-0.049,0.489,1.030,39.490,115.662,-57.068
-0.031,0.445,1.056,38.025,111.145,-58.655
-0.001,0.460,1.160,33.936,107.910,-59.937
0.007,0.456,1.229,33.325,109.802,-62.866
0.012,0.411,1.249,36.133,117.676,-67.749
0.023,0.359,1.159,39.063,130.493,-71.899
0.033,0.363,1.027,40.222,143.799,-74.341
0.063,0.361,0.877,41.077,154.236,-76.233
0.089,0.232,0.739,45.654,160.156,-77.942
0.117,0.098,0.610,48.767,162.537,-76.294
0.178,0.085,0.508,42.358,161.987,-72.388
0.256,0.074,0.422,30.823,157.715,-72.144
0.308,0.006,0.355,20.508,151.123,-74.890
0.358,0.011,0.299,7.996,143.372,-76.904
0.370,0.119,0.295,-5.554,133.789,-79.285
0.386,0.194,0.312,-9.644,121.704,-84.473
0.395,0.182,0.381,-5.127,109.802,-89.355
0.396,0.086,0.460,8.179,100.098,-90.698
,,,,,
-0.265,-1.430,0.602,196.045,144.836,96.436
-0.114,-1.425,0.477,202.576,139.282,109.497
-0.033,-1.616,0.270,203.613,131.165,118.042
-0.081,-1.729,0.217,200.195,121.826,125.183
-0.218,-1.675,0.140,187.622,114.563,136.414
-0.173,-1.747,0.113,183.044,103.638,146.423
-0.045,-2.054,0.006,178.894,92.346,158.020
0.001,-1.853,0.184,176.819,84.717,175.232
0.013,-1.525,-0.011,187.195,67.200,192.627
0.030,-1.252,0.258,162.903,60.242,191.101
0.074,-1.627,0.065,178.345,51.208,185.181
-0.010,-1.998,0.292,156.006,53.711,181.030
-0.033,-2.012,0.229,125.732,48.523,200.073
-0.055,-2.141,0.127,126.099,48.279,213.013
0.056,-2.077,0.111,80.750,62.683,219.482
0.023,-1.869,-0.297,99.854,75.562,222.046
0.024,-1.576,-0.247,115.234,63.354,222.412
0.075,-1.344,-0.410,119.263,32.471,216.003
0.200,-1.210,-0.383,114.807,17.395,206.238
0.147,-1.332,-0.507,63.232,20.325,198.425
0.108,-1.551,-0.457,42.908,15.991,193.542
0.313,-1.426,-0.595,54.688,8.667,194.885
0.318,-0.665,-0.712,50.049,-2.869,201.416
0.081,-1.018,-0.697,10.803,-8.972,185.303
0.194,-1.435,-0.659,2.197,-22.461,169.189
0.152,-1.342,-0.529,40.894,-47.607,170.349
0.124,-1.121,-0.347,53.833,-72.327,175.415
0.134,-1.037,-0.225,32.593,-76.050,176.819
0.172,-1.064,-0.181,29.602,-64.392,173.035
0.231,-1.007,-0.266,37.781,-54.993,170.227
0.340,-0.908,-0.341,26.367,-45.532,168.213
0.174,-0.867,-0.379,16.724,-38.025,167.358
0.096,-0.783,-0.520,24.658,-37.292,161.560
0.169,-0.651,-0.634,31.921,-32.959,153.748
0.200,-0.599,-0.759,41.931,-39.185,143.188
0.252,-0.546,-0.786,60.303,-57.495,134.460
0.163,-0.638,-0.784,80.627,-82.520,130.859
0.150,-0.812,-0.740,91.675,-102.295,128.967
0.074,-1.027,-0.738,101.257,-117.493,130.859
0.107,-1.118,-0.832,88.684,-129.333,134.827
0.079,-1.198,-0.918,63.416,-137.817,137.634
-0.071,-1.311,-0.988,26.489,-140.747,140.076
-0.189,-1.186,-1.049,-11.841,-136.719,143.250
-0.116,-0.719,-1.138,-53.955,-127.197,143.005
0.013,-0.499,-1.269,-66.956,-120.850,132.263
-0.026,-0.744,-1.465,-39.185,-126.343,118.835
-0.128,-0.963,-1.625,-11.902,-145.447,118.652
-0.150,-0.793,-1.667,-10.193,-173.035,131.165
-0.192,-0.610,-1.583,-5.310,-206.360,139.893
-0.283,-0.703,-1.416,11.963,-238.708,139.771
-0.319,-0.797,-1.181,20.203,-263.672,140.625
-0.269,-0.756,-1.051,15.991,-275.574,146.301
-0.252,-0.771,-1.051,8.850,-278.687,152.161
-0.321,-0.789,-1.122,5.554,-278.137,156.189
-0.405,-0.509,-1.164,-4.089,-276.367,162.415
-0.450,-0.137,-1.167,-5.188,-279.541,163.757
-0.498,-0.049,-1.081,15.381,-292.297,155.640
-0.641,-0.130,-0.952,49.194,-313.110,146.240
-0.603,0.051,-0.750,63.049,-338.623,143.066
-0.667,0.117,-0.551,79.285,-359.985,139.526
-0.832,-0.049,-0.418,105.164,-378.845,131.897
-0.974,-0.081,-0.221,99.548,-397.705,127.014
-1.118,0.020,0.007,74.036,-416.565,124.451
-1.261,0.216,0.309,39.429,-431.091,118.774
-1.319,0.513,0.615,-0.610,-438.782,109.802
-1.553,0.537,0.977,-36.438,-436.951,96.619
-1.206,0.572,1.181,-76.477,-417.542,96.252
-1.239,1.091,1.399,-97.473,-398.865,103.333
-1.197,1.343,1.615,-115.051,-374.023,91.614
-1.154,1.114,1.727,-69.702,-341.125,67.871
-1.157,0.818,1.786,-39.978,-303.406,53.528
-1.043,0.971,1.783,-30.151,-269.104,60.059
-1.134,1.011,1.837,-16.479,-246.521,55.725
-1.179,0.726,1.956,0.916,-230.286,41.626
-1.142,0.478,2.068,6.226,-212.830,31.067
-1.056,0.461,2.232,-8.972,-195.129,28.137
-1.001,0.477,2.388,-31.311,-172.852,27.100
-0.902,0.404,2.535,-42.786,-135.010,19.592
-0.649,0.370,2.510,-49.683,-81.909,13.916
-0.555,0.252,2.289,-34.119,-25.391,10.315
-0.460,0.150,1.884,-17.883,27.527,8.728
-0.346,0.230,1.507,-10.132,63.110,13.245
-0.307,0.226,1.173,-8.545,75.134,14.282
-0.245,0.090,0.932,14.038,72.510,12.207
-0.256,0.015,0.819,23.682,54.504,14.587
-0.198,0.069,0.917,21.729,25.696,18.311
-0.209,0.096,1.149,19.470,0.549,17.700
-0.210,0.155,1.421,10.071,-10.742,13.855
-0.129,0.357,1.625,-3.906,-4.333,7.568
-0.105,0.374,1.720,-14.038,16.296,-5.798
-0.072,0.266,1.625,-15.076,44.617,-17.700
-0.044,0.294,1.460,-17.944,75.806,-20.447
-0.028,0.455,1.235,-23.865,98.633,-20.081
-0.029,0.448,1.051,-17.029,108.032,-24.109
-0.039,0.284,0.922,0.854,103.027,-28.198
-0.040,0.241,0.926,10.925,86.914,-25.696
-0.045,0.281,1.044,12.817,68.115,-23.987
-0.062,0.224,1.210,11.047,54.932,-28.381
-0.079,0.167,1.365,7.751,50.781,-35.217
-0.067,0.120,1.521,-3.479,55.298,-39.978
-0.031,0.199,1.616,-18.005,70.190,-41.443
-0.010,0.292,1.600,-25.085,94.666,-44.617
-0.023,0.275,1.449,-17.090,121.826,-50.415
-0.019,0.181,1.229,-8.484,142.456,-55.542
0.009,0.125,1.035,-3.479,152.771,-55.786
0.061,0.144,0.913,-1.587,153.442,-52.612
0.100,0.139,0.838,0.061,148.315,-50.232
0.118,0.107,0.811,5.188,140.747,-50.049
0.146,0.063,0.823,4.944,134.094,-50.842
0.185,-0.007,0.861,-1.038,131.226,-51.880
0.205,-0.046,0.885,-5.859,133.728,-50.537
0.217,0.003,0.898,-10.803,141.663,-45.837
0.245,0.090,0.865,-11.414,153.442,-41.504
0.328,0.162,0.770,-3.479,164.185,-38.940
0.402,0.205,0.639,12.695,170.166,-38.635
0.423,0.123,0.492,28.564,168.396,-40.771
0.431,0.064,0.379,41.870,158.081,-41.260
0.418,0.034,0.316,45.715,145.203,-40.466
0.418,-0.088,0.313,44.556,131.226,-42.297
,,,,,
0.013,-1.588,-0.662,82.092,4.211,150.085
-0.030,-1.477,-0.560,57.922,-20.081,159.790
0.047,-1.418,-0.435,41.992,-33.081,161.560
0.040,-1.449,-0.306,34.363,-37.659,161.865
0.072,-1.405,-0.223,17.273,-35.034,163.391
0.294,-1.188,-0.200,12.939,-29.114,162.170
0.093,-0.881,-0.302,5.249,-19.165,160.339
0.062,-1.070,-0.328,-9.949,-0.305,140.869
0.134,-1.322,-0.675,17.639,7.446,135.254
0.208,-1.232,-0.646,1.465,2.380,144.531
0.027,-0.879,-0.780,-14.954,-9.827,160.034
0.029,-0.914,-0.620,47.729,-28.137,154.724
0.134,-1.201,-0.744,44.800,-60.791,152.710
0.123,-1.403,-0.574,46.143,-81.909,162.659
0.103,-1.157,-0.577,24.780,-97.107,179.504
0.088,-0.693,-0.424,-15.259,-96.191,187.256
0.210,-0.497,-0.432,-27.283,-84.900,172.058
0.223,-0.609,-0.399,-18.005,-83.313,149.597
0.221,-0.637,-0.446,1.465,-90.942,137.756
0.186,-0.582,-0.458,2.075,-98.328,137.573
0.228,-0.582,-0.505,0.793,-103.760,136.047
0.279,-0.549,-0.532,2.991,-109.253,134.399
0.229,-0.632,-0.509,12.878,-120.422,131.653
0.142,-0.719,-0.424,17.822,-130.066,130.676
0.137,-0.679,-0.358,6.836,-133.118,133.484
0.183,-0.522,-0.261,-5.615,-131.104,136.902
0.220,-0.418,-0.169,-12.939,-126.160,136.047
0.256,-0.464,-0.112,1.038,-120.728,128.723
0.305,-0.528,-0.116,18.738,-113.464,123.535
0.304,-0.548,-0.153,24.109,-107.544,123.657
0.359,-0.485,-0.218,28.259,-105.530,124.634
0.407,-0.429,-0.294,36.194,-109.131,124.084
0.350,-0.529,-0.387,62.683,-117.432,120.728
0.201,-0.719,-0.427,70.679,-125.244,117.371
0.088,-0.854,-0.452,60.974,-129.456,116.516
0.109,-0.810,-0.428,38.818,-131.287,121.338
0.136,-0.693,-0.388,10.071,-133.423,130.615
0.174,-0.512,-0.345,-2.625,-139.465,141.052
0.194,-0.436,-0.287,-4.028,-146.362,145.935
0.224,-0.381,-0.270,6.104,-151.306,145.508
0.232,-0.320,-0.277,23.193,-158.203,141.724
0.172,-0.401,-0.259,36.987,-166.992,133.728
0.114,-0.549,-0.291,39.673,-173.401,127.014
0.056,-0.641,-0.212,30.701,-180.115,126.648
-0.014,-0.615,-0.249,14.832,-186.340,133.484
-0.056,-0.567,-0.228,-6.775,-190.491,139.160
-0.075,-0.475,-0.154,-23.865,-194.763,142.029
-0.092,-0.337,-0.155,-41.504,-195.679,143.982
-0.125,-0.139,-0.153,-52.185,-194.946,144.226
-0.125,0.135,-0.143,-57.678,-200.317,142.334
-0.085,0.363,-0.054,-57.068,-215.637,137.939
-0.098,0.385,0.077,-40.710,-236.267,132.080
-0.170,0.261,0.237,-23.010,-251.953,124.084
-0.177,0.306,0.460,-27.466,-259.521,121.704
-0.287,0.454,0.626,-34.607,-254.883,122.559
-0.207,0.185,0.669,-39.001,-234.985,123.352
-0.107,0.261,0.654,-45.898,-207.031,141.174
-0.124,0.638,0.463,-50.720,-185.303,155.151
-0.124,0.616,0.286,-42.236,-166.138,145.630
-0.098,0.336,0.026,-22.766,-157.410,131.653
-0.117,0.107,-0.161,-22.766,-156.311,127.014
-0.184,0.330,-0.249,-30.640,-166.077,134.277
-0.280,0.832,-0.097,-41.382,-199.524,140.198
-0.461,1.110,0.265,-30.945,-245.728,130.737
-0.788,1.296,0.859,-14.832,-296.204,114.807
-1.146,1.499,1.501,-10.071,-347.412,101.257
-1.369,1.597,2.228,-20.020,-385.010,86.060
-1.499,1.446,2.991,-25.024,-392.883,66.467
-1.281,1.273,3.992,-69.397,-366.394,55.908
-0.894,1.520,4.000,-85.022,-251.221,52.063
-0.563,1.339,3.828,-53.650,-54.810,22.827
-0.431,0.849,2.489,-10.803,125.610,-7.202
-0.231,0.676,1.262,-0.549,217.102,-10.376
-0.002,0.457,0.526,-19.897,236.084,-10.559
0.198,0.341,-0.131,-18.677,214.539,-7.202
0.287,0.421,-0.520,-3.357,153.931,-2.563
0.187,0.495,-0.580,1.221,62.927,-4.883
0.095,0.399,-0.154,13.794,-36.011,-9.338
0.023,0.318,0.501,11.353,-113.831,-11.414
-0.090,0.571,1.298,5.127,-165.894,-6.470
-0.255,0.894,2.022,-16.113,-189.331,-5.493
-0.382,0.995,2.918,-57.495,-179.932,-12.451
-0.344,1.029,3.368,-60.852,-117.676,-19.592
-0.254,1.011,3.150,-14.709,-1.526,-28.748
-0.187,0.739,2.254,24.597,124.451,-40.588
-0.005,0.398,1.266,54.871,205.811,-43.335
0.171,0.102,0.519,38.452,237.549,-35.339
0.336,0.096,-0.083,7.446,229.309,-22.522
0.408,0.266,-0.480,3.540,186.218,-15.442
0.430,0.329,-0.591,6.592,116.028,-18.799
0.341,0.378,-0.279,17.090,29.419,-24.109
0.228,0.432,0.353,20.386,-48.340,-27.466
0.127,0.445,1.050,26.428,-100.220,-29.602
0.031,0.451,1.687,30.029,-117.554,-29.236
-0.012,0.498,2.307,-4.456,-99.548,-25.146
-0.021,0.644,2.568,-17.578,-41.138,-21.179
-0.028,0.676,2.336,9.888,41.931,-25.024
-0.056,0.463,1.749,37.048,119.446,-34.485
0.001,0.360,1.130,42.236,165.100,-34.302
0.083,0.390,0.684,26.550,176.636,-30.579
0.161,0.392,0.420,16.052,162.476,-31.738
0.233,0.382,0.313,17.090,134.033,-35.095
0.279,0.343,0.354,26.306,101.013,-39.307
0.301,0.305,0.518,31.860,71.960,-41.687
0.314,0.294,0.745,38.025,52.063,-41.504
0.328,0.302,0.965,33.508,45.349,-40.955
0.343,0.326,1.098,31.372,53.528,-40.833
0.340,0.326,1.084,28.625,72.144,-41.565
0.317,0.329,0.968,30.884,91.797,-42.603
0.294,0.338,0.820,32.166,104.065,-42.969
0.299,0.327,0.689,34.241,107.239,-43.823
0.318,0.266,0.597,37.476,103.760,-46.082
0.338,0.205,0.580,36.194,96.069,-47.485
0.349,0.164,0.603,33.386,89.539,-48.340
0.360,0.156,0.639,26.978,85.876,-48.767
0.363,0.164,0.677,22.400,85.327,-49.561
0.367,0.115,0.690,20.264,86.548,-51.270
0.382,0.039,0.695,17.395,88.928,-52.246
0.426,-0.001,0.680,13.000,93.994,-50.659
,,,,,
-0.139,-2.220,-0.202,151.306,101.929,98.083
-0.089,-2.182,-0.503,136.841,99.792,116.272
-0.063,-1.745,-0.381,89.050,89.111,128.296
0.010,-1.723,-0.510,110.229,62.378,130.005
0.241,-1.801,-0.304,94.055,34.912,125.427
0.158,-1.846,-0.241,82.031,23.315,129.944
-0.003,-1.819,-0.165,60.608,23.132,138.855
-0.023,-1.866,-0.167,59.387,27.954,144.897
-0.088,-1.878,-0.264,70.313,33.203,150.574
-0.144,-1.877,-0.456,82.520,41.382,155.457
-0.043,-1.925,-0.658,67.993,54.749,159.119
0.059,-1.759,-1.201,37.476,73.059,167.419
-0.209,-1.420,-1.123,-15.198,69.275,175.354
-0.151,-1.520,-0.928,42.053,12.024,167.297
-0.044,-1.868,-0.766,73.059,-38.452,157.349
-0.068,-1.844,-0.535,67.688,-58.228,165.588
-0.101,-1.535,-0.394,59.570,-62.012,177.979
-0.056,-1.390,-0.363,62.317,-54.871,180.176
-0.002,-1.470,-0.493,64.148,-38.269,179.871
-0.035,-1.489,-0.678,61.157,-21.606,186.157
-0.202,-1.458,-0.826,56.641,-17.212,194.214
-0.218,-1.399,-0.973,65.796,-19.470,193.787
-0.071,-1.307,-1.111,76.965,-23.621,187.073
-0.103,-1.306,-1.070,71.533,-36.804,181.641
-0.156,-1.400,-1.092,63.354,-59.875,177.856
-0.193,-1.334,-1.043,55.786,-83.313,179.504
-0.235,-1.149,-1.040,47.363,-101.074,183.716
-0.204,-1.089,-0.986,45.227,-113.586,181.885
